feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,label
65.91,75.048,75.555,75.08,80.818,65.415,-707.005,-0.778,5.106,Y
65.389,76.366,73.675,77.551,41.443,64.253,-766.676,-0.511,6.487,Y
65.967,76.283,73.464,75.753,62.684,66.514,-408.695,-0.235,3.051,Y
62.468,74.678,73.322,76.206,45.449,67.889,-765.54,-0.165,0.465,Y
63.532,73.146,74.664,76.039,17.098,66.791,-404.867,-0.196,4.222,Y
65.849,74.557,74.297,76.42,46.179,64.307,-726.254,-2.554,-2.591,Y
62.767,74.201,74.546,76.578,76.919,65.227,-871.158,0.842,3.465,Y
63.778,75.493,76.749,74.583,37.64,66.9,-120.204,-1.447,5.877,Y
63.133,74.228,73.075,77.34,44.748,65.27,-910.341,-1.349,-1.387,Y
64.112,73.239,76.721,77.099,79.408,65.072,-602.562,-1.116,6.532,Y
63.73,73.307,73.803,77.878,16.973,67.558,-253.531,-1.286,-2.114,Y
65.786,76.546,74.251,74.089,50.694,66.68,-506.349,0.29,-0.549,Y
64.799,74.639,74.694,75.046,58.408,64.755,-47.084,-1.62,6.78,Y
63.732,76.757,76.151,77.228,82.649,64.753,-717.429,-1.282,-0.475,Y
63.467,75.52,74.493,75.453,52.25,67.671,-266.173,0.189,-0.692,Y
62.786,75.869,75.683,74.102,61.77,65.46,-126.918,-0.107,6.07,Y
63.651,75.241,76.66,75.855,22.25,66.138,-130.023,-2.954,-0.805,Y
63.238,76.818,75.634,75.732,61.296,64.112,-601.293,-0.307,6.469,Y
64.611,74.115,76.654,75.997,74.556,65.017,-605.077,-1.881,4.754,Y
63.115,76.115,75.948,75.457,11.093,65.727,-845.333,-0.919,5.289,Y
63.267,73.84,76.288,74.901,75.275,64.918,-676.235,-1.236,-2.402,Y
65.602,73.862,75.117,76.021,2.791,66.063,-450.3,-0.306,4.722,Y
63.59,73.076,75.862,76.675,52.075,64.233,-458.559,0.479,-2.559,Y
62.622,74.411,76.125,74.326,36.862,65.61,-566.148,-0.354,-1.688,Y
63.753,74.932,76.985,74.118,60.574,67.436,-755.364,0.191,3.485,Y
64.066,76.474,73.567,75.07,33.436,67.916,-512.911,0.818,-1.534,Y
64.954,73.118,76.193,77.957,43.089,65.188,-627.75,-2.152,6.084,Y
65.141,76.421,76.463,75.35,38.964,66.554,-376.405,0.907,-0.232,Y
65.044,73.211,76.564,75.217,12.113,64.415,-284.932,-0.43,-0.469,Y
64.45,73.471,75.678,75.709,12.343,66.811,-155.851,-0.034,1.936,Y
62.484,74.111,75.4,77.774,25.009,67.368,-549.215,-1.331,-2.577,Y
65.81,73.691,75.231,75.367,14.181,65.349,-780.177,-1.797,3.755,Y
62.737,74.578,75.869,75.372,14.172,64.386,-200.423,-1.733,-2.913,Y
65.61,75.969,76.018,76.042,68.565,67.156,-699.645,-1.721,4.132,Y
62.104,73.162,74.726,76.85,48.578,65.91,-43.492,-2.329,-2.361,Y
62.673,75.295,76.567,76.081,13.337,64.989,-647.858,-1.215,1.795,Y
64.486,75.969,74.208,76.652,13.001,65.371,-513.262,0.486,5.063,Y
62.64,76.865,75.742,76.07,1.974,65.47,-935.832,-0.002,2.633,Y
64.13,75.971,75.333,76.326,22.757,67.672,-647.772,-2.631,-2.444,Y
64.707,76.999,74.401,77.759,82.838,66.364,-691.587,-1.261,5.992,Y
63.598,75.112,75.759,74.815,6.556,65.017,-234.014,-0.783,1.305,Y
65.877,74.114,74.737,74.828,77.237,67.036,-822.047,-0.972,-0.409,Y
63.131,75.042,73.904,77.904,30.11,65.501,-772.593,-2.898,-2.076,Y
65.416,75.646,76.43,76.033,68.292,64.361,-35.912,0.529,0.936,Y
62.938,76.593,73.003,75.213,8.003,67.694,-80.093,-2.949,-1.543,Y
63.692,74.599,73.036,77.851,18.608,64.972,-548.903,0.064,4.107,Y
63.761,74.654,74.767,76.202,41.982,64.858,-867.277,0.428,-1.138,Y
62.522,74.288,75.072,77.529,55.504,65.55,-878.698,-1.772,2.648,Y
65.255,74.062,74.505,74.898,50.94,66.974,-765.002,-1.918,6.633,Y
63.922,73.564,73.891,77.148,59.091,65.836,-32.323,0.971,2.535,Y
65.608,75.163,73.818,74.987,49.474,65.667,-986.687,-1.751,-1.888,Y
63.279,75.52,76.125,77.92,2.088,67.333,-315.217,-1.223,4.357,Y
63.755,75.438,75.754,77.551,0.428,66.171,-394.938,-2.633,-2.677,Y
64.062,76.903,75.309,77.716,80.349,65.787,-719.098,0.029,-2.468,Y
63.707,73.4,74.056,76.645,79.933,67.993,-352.677,-2.198,-2.108,Y
65.901,76.071,76.28,77.479,45.099,67.512,-819.459,-2.078,-2.798,Y
64.101,73.076,75.255,74.849,59.903,66.72,-39.95,-0.802,1.924,Y
64.378,73.317,73.769,74.832,26.028,67.037,-451.236,-1.99,2.341,Y
65.474,73.653,75.12,74.172,64.599,64.947,-298.672,0.727,-2.693,Y
64.73,73.634,76.662,75.122,54.142,67.688,-866.622,-1.255,6.337,Y
63.269,75.164,73.149,77.122,4.357,66.062,-562.398,-1.548,1.235,Y
65.352,73.505,73.828,76.699,57.641,67.2,-651.939,-1.028,-2.99,Y
63.396,73.642,73.604,74.019,3.77,64.787,-292.463,0.596,3.762,Y
62.009,73.629,74.188,74.264,56.225,66.116,-859.126,0.181,-0.867,Y
63.148,75.078,75.376,76.14,58.972,66.165,-281.226,-2.241,6.553,Y
62.09,73.628,74.072,75.159,14.48,67.021,-938.834,0.138,3.68,Y
77.327,77.459,78.677,63.904,90.0,71.29,2.51,-4.507,812.407,Z
78.272,76.762,76.159,63.019,90.0,72.195,0.702,-3.952,612.291,Z
76.466,78.66,77.583,65.653,90.0,69.074,1.879,-4.765,367.891,Z
77.391,76.077,76.395,64.315,90.0,71.053,-0.617,-2.19,333.928,Z
76.622,76.224,78.189,64.599,90.0,70.271,2.53,-2.305,632.922,Z
78.204,75.025,77.045,65.374,90.0,70.611,-0.214,-0.119,981.626,Z
79.26,75.551,76.413,66.138,90.0,70.204,-0.815,0.905,553.284,Z
76.954,78.122,75.809,64.657,90.0,69.163,-0.482,-3.063,691.443,Z
77.278,75.359,75.275,65.415,90.0,69.396,0.136,-2.509,73.478,Z
78.411,76.521,77.662,66.723,90.0,71.68,3.311,-0.51,710.089,Z
76.011,75.427,75.746,66.099,90.0,69.446,3.861,0.507,509.668,Z
76.976,78.501,78.944,65.476,90.0,71.741,0.536,-0.05,850.82,Z
76.829,75.939,78.082,65.507,90.0,70.186,2.75,-3.607,175.007,Z
79.698,75.304,78.691,66.62,90.0,72.959,3.875,-4.851,389.981,Z
78.759,76.11,76.117,63.896,90.0,70.894,0.694,-1.944,523.281,Z
76.924,76.484,77.908,63.279,90.0,71.381,3.718,-4.054,381.994,Z
77.351,75.246,75.828,65.739,90.0,72.672,3.092,-4.652,707.673,Z
79.908,77.18,78.596,63.763,90.0,72.908,2.984,0.366,977.039,Z
79.017,77.437,76.421,63.998,90.0,70.182,2.846,0.61,634.067,Z
76.209,75.719,77.901,64.104,90.0,72.841,1.65,-4.507,365.183,Z
77.101,76.295,75.304,63.043,90.0,71.074,1.454,-0.788,681.166,Z
77.44,78.763,76.761,64.931,90.0,70.91,1.823,0.107,803.434,Z
76.035,78.166,78.346,66.565,90.0,70.569,3.845,-3.937,426.514,Z
76.574,77.025,75.918,64.673,90.0,70.128,1.494,-2.029,670.431,Z
79.626,77.257,76.617,65.788,90.0,72.664,3.334,-3.482,784.61,Z
76.544,76.436,76.953,63.223,90.0,70.808,3.261,-3.022,841.606,Z
78.705,77.312,78.823,64.876,90.0,71.717,1.509,-3.487,11.664,Z
78.22,75.324,76.281,66.133,90.0,70.225,1.141,-2.792,244.646,Z
76.738,77.542,76.693,66.845,90.0,71.027,3.789,-4.66,790.904,Z
77.983,76.351,76.585,65.324,90.0,69.517,3.648,-0.335,678.928,Z
76.513,75.38,77.434,63.003,90.0,70.039,-0.818,-0.466,808.574,Z
79.571,77.924,78.494,66.168,90.0,71.977,1.323,-1.771,556.501,Z
76.08,75.398,75.64,63.657,90.0,72.516,2.147,-2.252,916.753,Z
79.733,78.734,76.451,65.25,90.0,69.585,2.624,-3.424,776.462,Z
78.436,76.062,78.354,64.81,90.0,69.51,1.049,-1.38,503.375,Z
79.738,77.297,78.539,66.877,90.0,70.367,2.884,-3.561,690.459,Z
78.41,75.662,75.051,63.603,90.0,71.315,2.668,-1.864,195.513,Z
77.092,75.709,75.565,65.591,90.0,71.453,1.257,-4.756,434.325,Z
78.7,76.366,77.646,65.278,90.0,72.194,0.108,-4.024,916.522,Z
76.379,75.933,76.211,63.643,90.0,70.309,0.895,-4.845,315.866,Z
78.345,77.939,76.486,63.419,90.0,72.287,0.175,-3.642,841.874,Z
79.268,77.076,78.629,64.606,90.0,72.529,1.664,-0.55,606.881,Z
78.71,75.828,76.632,64.143,90.0,71.291,2.978,-4.278,60.199,Z
78.299,78.76,76.92,66.387,90.0,71.873,3.176,-1.081,384.289,Z
77.486,78.714,75.954,65.234,90.0,70.894,2.147,-1.822,979.686,Z
76.928,77.472,78.059,66.11,90.0,69.45,0.681,-2.878,66.151,Z
76.328,77.562,76.299,64.711,90.0,71.909,-0.237,-2.705,265.511,Z
76.257,75.73,77.4,65.815,90.0,72.194,1.261,-1.919,122.653,Z
77.095,76.392,77.519,66.396,90.0,71.976,3.194,-3.892,67.194,Z
77.194,77.252,78.658,65.158,90.0,72.072,0.067,-3.609,460.03,Z
79.866,78.601,76.379,63.188,90.0,69.304,0.571,-3.389,752.898,Z
79.685,78.774,75.62,65.973,90.0,70.508,3.559,0.298,788.506,Z
79.388,75.806,78.664,65.626,90.0,69.729,0.553,-1.5,963.736,Z
76.918,75.798,75.686,66.912,90.0,69.652,1.264,-0.633,210.097,Z
77.097,75.62,76.188,64.006,90.0,72.873,3.517,-3.416,73.708,Z
78.291,77.658,76.288,63.175,90.0,72.407,0.39,-2.394,865.883,Z
79.005,75.551,78.486,63.361,90.0,70.394,3.452,-3.882,648.465,Z
77.055,77.6,75.241,63.175,90.0,72.435,1.954,-3.818,912.154,Z
78.695,77.572,75.993,65.21,90.0,72.478,2.354,0.884,642.418,Z
78.819,78.798,75.244,65.45,90.0,69.754,3.689,-1.91,772.073,Z
78.817,77.429,77.116,64.195,90.0,70.186,1.423,-2.053,114.864,Z
78.7,77.288,75.567,64.674,90.0,70.877,-0.48,-3.323,691.839,Z
78.795,78.507,78.59,66.485,90.0,71.049,1.503,-0.233,72.437,Z
77.128,77.948,75.963,64.544,90.0,70.502,2.604,-4.473,955.175,Z
79.403,76.046,77.037,66.484,90.0,69.131,2.958,-2.836,761.059,Z
78.061,78.236,76.571,63.563,90.0,72.382,-0.955,-3.121,49.285,Z
79.207,78.407,76.161,65.545,90.0,72.898,3.63,0.874,914.22,Z
79.069,75.952,77.119,66.308,90.0,70.43,2.301,-2.187,99.261,Z
78.385,77.405,75.319,66.691,90.0,69.021,3.047,-4.691,63.92,Z
78.329,77.162,76.961,63.625,90.0,69.886,1.834,-4.74,415.742,Z
77.656,77.314,76.82,66.358,90.0,70.159,0.079,-3.66,185.871,Z
76.928,77.286,76.584,64.046,90.0,71.866,1.271,-4.699,928.656,Z
78.811,78.455,77.273,64.217,90.0,69.12,2.4,-0.059,457.708,Z
77.62,76.333,75.554,64.232,90.0,71.008,2.097,0.156,919.863,Z
76.458,78.405,77.891,64.412,90.0,72.405,-0.105,0.151,326.387,Z
79.524,78.98,77.69,63.187,90.0,70.392,1.614,-4.301,345.599,Z
77.529,77.153,77.146,64.639,90.0,71.507,2.518,-4.906,958.261,Z
79.918,76.988,76.496,64.666,90.0,72.876,3.682,-2.529,392.604,Z
77.935,77.216,77.75,64.034,90.0,70.601,2.718,-2.164,691.505,Z
78.383,75.814,78.644,65.878,90.0,71.272,3.94,-4.786,900.025,Z
78.138,75.898,78.091,63.121,90.0,70.365,1.761,0.137,987.316,Z
76.007,76.334,75.779,64.935,90.0,72.691,1.147,-3.388,188.446,Z
77.257,75.342,75.633,63.984,90.0,69.359,2.868,-4.852,471.667,Z
79.587,76.287,78.223,64.046,90.0,72.833,-0.188,-0.379,700.911,Z
79.264,77.181,75.617,65.233,90.0,71.448,-0.228,-3.876,423.66,Z
77.053,78.133,77.888,63.949,90.0,71.844,1.811,0.895,351.481,Z
76.605,78.688,76.855,64.314,90.0,71.857,0.605,-2.57,943.797,Z
76.838,78.545,78.591,63.008,90.0,70.426,3.123,-2.847,559.1,Z
76.82,77.916,78.372,64.651,90.0,71.948,2.251,-4.795,826.952,Z
76.341,76.86,77.459,65.637,90.0,71.553,1.156,-1.698,450.35,Z
79.868,77.311,76.815,65.639,90.0,70.498,3.184,-3.718,981.224,Z
77.984,78.238,77.73,65.931,90.0,72.1,0.377,0.9,917.312,Z
77.374,78.451,78.01,66.547,90.0,69.599,2.641,-3.776,726.736,Z
79.118,75.787,77.741,64.102,90.0,71.686,3.152,-1.277,661.206,Z
77.647,78.924,75.738,66.198,90.0,70.013,-0.026,-4.632,476.531,Z
78.633,77.422,75.209,66.582,90.0,72.131,3.269,-1.107,14.259,Z
77.953,75.987,75.105,64.129,90.0,71.168,1.992,-1.684,98.34,Z
79.432,78.345,75.995,63.422,90.0,71.327,2.86,-4.003,61.3,Z
77.033,75.556,76.031,66.483,90.0,70.241,-0.515,-3.126,116.195,Z
78.375,76.362,76.282,63.155,90.0,70.593,3.42,-3.455,471.046,Z
